gpcrdb_id,species,p-value,unit,pKi,assay_type,assay_des,source,molwt,logp,smiles,doi
94056,Human,9.0,pKi,9.0,Binding,Displacementof[3H]CP55940fromhumanCB1receptorincellfreesystemDisplacementof[3H]CP55940fromhumanCB1receptorincellfreesystem,ChEMBL,382,7.3,CC1=CC[C@@H]2[C@@H](C1)c1c(O)cc(C(C)(C)C3CCCCCC3)cc1OC2(C)C,10.1016/j.ejmech.2010.11.034
85179,Human,7.2,pKi,7.2,Binding,AntagonistactivityatCB1receptor(unknownorigin)AntagonistactivityatCB1receptor(unknownorigin),ChEMBL,499,5.4,O=C(NN1CCCCC1)c1nn(-c2ccc(Cl)cc2Cl)c2c1CCCc1cc([N+](=O)[O-])ccc1-2,10.1007/s00044-012-0418-y
99230,Human,7.1,pKi,7.1,Binding,AntagonistactivityatCB1receptor(unknownorigin)AntagonistactivityatCB1receptor(unknownorigin),ChEMBL,506,6,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Br)cc1,10.1007/s00044-012-0418-y
137354,Human,12.5,pKi,12.5,Binding,BindingaffinitytoCB1receptorBindingaffinitytoCB1receptor,ChEMBL,488,6.1,O=C(NN1CCCCC1)c1nn(-c2ccc(Cl)cc2Cl)c2c1CCCc1cc(Cl)ccc1-2,10.1021/jm8000778
92932,Human,8.3,pKi,8.3,Binding,BindingaffinitytoCB1receptorBindingaffinitytoCB1receptor,ChEMBL,606,4.6,C[C@H](NS(=O)(=O)C(F)(F)F)c1ccc(S(=O)(=O)c2ccc(NC3CC3)cc2S(=O)(=O)c2ccccc2F)cc1,10.1016/j.bmcl.2007.04.028
190021,Human,7.1,pKi,7.1,Binding,Bindingaffinityagainsthumancannabinoidreceptorbyusingradioligand([3H]CP-55940)assay.Bindingaffinityagainsthumancannabinoidreceptorbyusingradioligand([3H]CP-55940)assay.,ChEMBL,340,6.6,CCCCCCC(C)(C)c1cc(O)c(-c2cc(C)cc(C)c2)c(O)c1,10.1016/0960-894X(95)00573-C
95441,Human,7.3,pKi,7.3,Binding,NoneNone,PDSPKiDatabase,387,3.8,O=C(c1ccc2c(c1)OC(c1ccccc1)(c1ccccc1)O2)N1CCOCC1,None
5877,Human,9.3,pKi,9.3,Binding,BindingaffinitytoCB1receptorBindingaffinitytoCB1receptor,ChEMBL,400,6.2,CCCCCCC1(c2cc(O)c3c(c2)OC(C)(C)[C@@H]2CC=C(C)C[C@@H]32)OCCO1,10.1021/jm0610705
92750,Human,8.6,pKi,8.6,Binding,BindingaffinitytoCB1receptorBindingaffinitytoCB1receptor,ChEMBL,619,5,C[C@H](NS(=O)(=O)C(F)(F)F)c1ccc(S(=O)(=O)c2ccc(C(F)(F)F)cc2S(=O)(=O)c2ccccc2F)cc1,10.1016/j.bmcl.2007.04.028
150621,Human,8.6,pKi,8.6,Binding,BindingaffinitytoCB1receptorBindingaffinitytoCB1receptor,ChEMBL,625,4,COCCOc1ccc(S(=O)(=O)c2ccc([C@H](C)NS(=O)(=O)C(F)(F)F)cc2)c(S(=O)(=O)c2ccccc2F)c1,10.1016/j.bmcl.2007.04.028
61377,Human,6.6,pKi,6.6,Binding,InvitrodisplacementofCP-55940bindingtohumanCB1receptorexpressedinCHOcellsInvitrodisplacementofCP-55940bindingtohumanCB1receptorexpressedinCHOcells,ChEMBL,465,6.6,O=C(NN1CCCCC1)c1nc(-c2ccc(Cl)cc2Cl)c(-c2ccc(Cl)cc2)s1,10.1021/jm040843r
174458,Human,7.0,pKi,7.0,Binding,Abilitytodisplace[3H]-SR-141716AbindingtoCB1receptorexpressedinCHOcellmembraneAbilitytodisplace[3H]-SR-141716AbindingtoCB1receptorexpressedinCHOcellmembrane,ChEMBL,466,3.4,O=C1NC(c2ccc(Br)cc2)(c2ccc(Br)cc2)C(=O)N1CCCO,10.1016/s0960-894x(99)00353-4
92784,Human,7.6,pKi,7.6,Binding,BindingaffinitytoCB1receptorBindingaffinitytoCB1receptor,ChEMBL,551,4,C[C@H](NS(=O)(=O)C(F)(F)F)c1ccc(S(=O)(=O)c2ccccc2S(=O)(=O)c2ccccc2F)cc1,10.1016/j.bmcl.2007.04.028
92786,Human,8.9,pKi,8.9,Binding,BindingaffinitytoCB1receptorBindingaffinitytoCB1receptor,ChEMBL,567,3.7,C[C@H](NS(=O)(=O)C(F)(F)F)c1ccc(S(=O)(=O)c2ccc(O)cc2S(=O)(=O)c2ccccc2F)cc1,10.1016/j.bmcl.2007.04.028
3141,Human,7.3,pKi,7.3,Binding,NoneNone,PDSPKiDatabase,462,5.9,Clc1ccc(cc1)c1c(C)c(nn1c1ccc(cc1Cl)Cl)C(=O)NN1CCCCC1,None
1119,Human,8.3,pKi,8.3,Binding,CompoundwasevaluatedforaffinitytowardshumanCannabinoidreceptor1using[3H]-SR-141716AasradioligandCompoundwasevaluatedforaffinitytowardshumanCannabinoidreceptor1using[3H]-SR-141716Aasradioligand,ChEMBL,376,5.7,CCCCCCC(c1ccc(c(c1)O)[C@@H]1C[C@H](O)CC[C@H]1CCCO)(C)C,10.1021/jm010896y
9179,Human,10.0,pKi,10.0,Binding,BindingaffinitywasdeterminedforCannabinoidreceptor1BindingaffinitywasdeterminedforCannabinoidreceptor1,ChEMBL,382,6.4,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)c1ccc(CO)cc1-2,10.1021/jm0001572
16501,Human,6.3,pKi,6.3,Binding,BindingaffinitywasdeterminedforCannabinoidreceptor1BindingaffinitywasdeterminedforCannabinoidreceptor1,ChEMBL,394,7,CCCCCCC(C)(C)c1ccc2c(c1)OC(C)(C)c1ccc(C(=O)OC)cc1-2,10.1021/jm0001572
2473,Human,8.6,pKi,8.6,Binding,Measuredinaradioliganddisplacementassayusing[<sup>3</sup>H]-CP55940astracerandmembranesfromCB<sub>1</sub>R-expressingCHO-K1cells.Measuredinaradioliganddisplacementassayusing[<sup>3</sup>H]-CP55940astracerandmembranesfromCB<sub>1</sub>R-expressingCHO-K1cells.,GuidetoPharmacology,513,4.9,Clc1ccc(cc1)C1=NN(C[C@@H]1c1ccccc1)/C(=N/S(=O)(=O)c1ccc(cc1)Cl)/N=C(\N)/C,27525312
90477,Human,8.7,pKi,8.7,Binding,BindingaffinitytoCB1receptorBindingaffinitytoCB1receptor,ChEMBL,354,7,C=C(CCCCCC)c1cc(O)c2c(c1)OC(C)(C)[C@@H]1CC=C(C)C[C@@H]21,10.1021/jm0610705
26222,Human,8.8,pKi,8.8,Binding,BindingaffinitytoCB1receptorBindingaffinitytoCB1receptor,ChEMBL,459,7.4,CC1=CC[C@@H]2[C@@H](C1)c1c(O)cc(C(C)(C)CCCCOc3ccc(C#N)cc3)cc1OC2(C)C,10.1021/jm0610705
31169,Human,7.5,pKi,7.5,Binding,EvaluatedforitsbindingaffinitytowardsCannabinoidreceptor1(CB1)EvaluatedforitsbindingaffinitytowardsCannabinoidreceptor1(CB1),ChEMBL,568,5.8,CC1=CC[C@@H]2[C@@H](C1)c1c(O)cc(C(C)(C)CCCCC(=O)NCCc3ccc(S(N)(=O)=O)cc3)cc1OC2(C)C,10.1021/jm9803875
112673,Human,8.7,pKi,8.7,Binding,BindingaffinitywasdeterminedforCannabinoidreceptor1BindingaffinitywasdeterminedforCannabinoidreceptor1,ChEMBL,366,6.7,CCCCCCC(C)(C)c1ccc2c(c1)OC(C)(C)c1ccc(CO)cc1-2,10.1021/jm0001572
40686,Human,6.8,pKi,6.8,Binding,CompoundwasevaluatedforitsbindingaffinityagainstCannabinoidreceptor1inGuineapigileum(GPI)using[3H]CP-55940ligandCompoundwasevaluatedforitsbindingaffinityagainstCannabinoidreceptor1inGuineapigileum(GPI)using[3H]CP-55940ligand,ChEMBL,367,5.5,C1=C(CCN2CCOCC2)c2ccccc2/C1=C\c1cccc2ccccc12,10.1021/jm9801197
16534,Human,6.1,pKi,6.1,Binding,BindingaffinitywasdeterminedforCannabinoidreceptor1BindingaffinitywasdeterminedforCannabinoidreceptor1,ChEMBL,310,6.6,CCCC(C)(C)c1ccc(-c2cc(C)ccc2C(C)C)c(O)c1,10.1021/jm0001572
162683,Human,7.9,pKi,7.9,Binding,BindingaffinitywasdeterminedforCannabinoidreceptor1BindingaffinitywasdeterminedforCannabinoidreceptor1,ChEMBL,410,6.7,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)c1ccc(C(=O)OC)cc1-2,10.1021/jm0001572
8230,Human,8.7,pKi,8.7,Binding,CompoundwastestedforinhibitionofAdenylylcyclaseincannabinoidreceptor1(CB1).CompoundwastestedforinhibitionofAdenylylcyclaseincannabinoidreceptor1(CB1).,ChEMBL,366,7.2,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)c1ccc(C)cc1-2,10.1021/jm0001572
16230,Human,6.2,pKi,6.2,Binding,"CompoundwasevaluatedforitsbindingaffinityagainstCannabinoidreceptor1inGuineapigileum(GPI)using[3H]SR-141,716AligandCompoundwasevaluatedforitsbindingaffinityagainstCannabinoidreceptor1inGuineapigileum(GPI)using[3H]SR-141,716Aligand",ChEMBL,381,5.9,CC1=C(CCN2CCOCC2)c2ccccc2/C1=C/c1cccc2ccccc12,10.1021/jm9801197
69738,Human,5.0,pKi,5.0,Binding,NoneNone,PDSPKiDatabase,284,1.7,CN(C)CCc1c[nH]c2cccc(OP(=O)(O)O)c12,None
116189,Human,7.4,pKi,7.4,Binding,BindingaffinitywasdeterminedforCannabinoidreceptor1BindingaffinitywasdeterminedforCannabinoidreceptor1,ChEMBL,324,6.1,CCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)c1ccc(C)cc1-2,10.1021/jm0001572
162445,Human,7.7,pKi,7.7,Binding,BindingaffinityatCB1receptorBindingaffinityatCB1receptor,ChEMBL,356,6.2,CCCCCCC(=O)c1cc(O)c2c(c1)OC(C)(C)[C@@H]1CC=C(C)C[C@@H]21,10.1016/j.bmcl.2007.10.044
99085,Human,6.9,pKi,6.9,Binding,AntagonistactivityatCB1receptor(unknownorigin)AntagonistactivityatCB1receptor(unknownorigin),ChEMBL,428,5.3,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccccc1,10.1007/s00044-012-0418-y
115866,Human,7.2,pKi,7.2,Binding,EvaluatedforitsbindingaffinitytowardsCannabinoidreceptor1(CB1)EvaluatedforitsbindingaffinitytowardsCannabinoidreceptor1(CB1),ChEMBL,554,5.8,CC1=CC[C@@H]2[C@@H](C1)c1c(O)cc(C(C)(C)CCCCC(=O)NCc3ccc(S(N)(=O)=O)cc3)cc1OC2(C)C,10.1021/jm9803875
41649,Human,5.7,pKi,5.7,Binding,"CompoundwasevaluatedforitsbindingaffinityagainstCannabinoidreceptor1inGuineapigileum(GPI)using[3H]SR-141,716AligandCompoundwasevaluatedforitsbindingaffinityagainstCannabinoidreceptor1inGuineapigileum(GPI)using[3H]SR-141,716Aligand",ChEMBL,381,5.9,CC1=C(CCN2CCOCC2)c2ccccc2/C1=C\c1cccc2ccccc12,10.1021/jm9801197
29343,Human,6.7,pKi,6.7,Binding,EvaluatedforitsbindingaffinitytowardsCannabinoidreceptor1(CB1)EvaluatedforitsbindingaffinitytowardsCannabinoidreceptor1(CB1),ChEMBL,495,8.1,CC1=CC[C@@H]2[C@@H](C1)c1c(O)cc(C(C)(C)CCCCC(=O)Nc3ccc(Cl)cc3)cc1OC2(C)C,10.1021/jm9803875
31116,Human,7.8,pKi,7.8,Binding,EvaluatedforitsbindingaffinitytowardsCannabinoidreceptor1(CB1)EvaluatedforitsbindingaffinitytowardsCannabinoidreceptor1(CB1),ChEMBL,529,8.8,CC1=CC[C@@H]2[C@@H](C1)c1c(O)cc(C(C)(C)CCCCC(=O)Nc3ccc(Cl)cc3Cl)cc1OC2(C)C,10.1021/jm9803875
18461,Human,6.7,pKi,6.7,Binding,BindingaffinitywasdeterminedforCannabinoidreceptor1BindingaffinitywasdeterminedforCannabinoidreceptor1,ChEMBL,324,5.6,CCCC(C)(C)c1ccc2c(c1)OC(C)(C)c1ccc(CO)cc1-2,10.1021/jm0001572
1989,Human,9.5,pKi,9.5,Binding,UnclassifiedUnclassified,GuidetoPharmacology,571,4.6,Clc1ccc(cc1)C1=NN(C[C@@H]1c1ccccc1)/C(=N\[C@H](C(=O)N)C(C)C)/NS(=O)(=O)c1ccc(cc1)Cl,22841573
118664,Human,7.9,pKi,7.9,Binding,EvaluatedforitsbindingaffinitytowardsCannabinoidreceptor1(CB1)EvaluatedforitsbindingaffinitytowardsCannabinoidreceptor1(CB1),ChEMBL,441,6.7,CCN(CC)C(=O)CCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@@H]1CC=C(C)C[C@@H]21,10.1021/jm9803875
16542,Human,7.5,pKi,7.5,Binding,BindingaffinitywasdeterminedforCannabinoidreceptor1BindingaffinitywasdeterminedforCannabinoidreceptor1,ChEMBL,352,7.7,CCCCCCC(C)(C)c1ccc(-c2cc(C)ccc2C(C)C)c(O)c1,10.1021/jm0001572
72096,Human,9.4,pKi,9.4,Binding,BindingaffinitytoCB1receptorBindingaffinitytoCB1receptor,ChEMBL,420,6.8,CC1=CC[C@@H]2[C@@H](C1)c1c(O)cc(C(C)(C)CCCCBr)cc1OC2(C)C,10.1021/jm0610705
16461,Human,6.2,pKi,6.2,Binding,BindingaffinitywasdeterminedforCannabinoidreceptor1BindingaffinitywasdeterminedforCannabinoidreceptor1,ChEMBL,380,7.5,CCCCCCC(C)(C)c1cc(OC)c2c(c1)OC(C)(C)c1ccc(C)cc1-2,10.1021/jm0001572
116017,Human,8.0,pKi,8.0,Binding,EvaluatedforitsbindingaffinitytowardsCannabinoidreceptor1(CB1)EvaluatedforitsbindingaffinitytowardsCannabinoidreceptor1(CB1),ChEMBL,457,8.1,CC1=CC[C@@H]2[C@@H](C1)c1c(O)cc(C(C)(C)CCCCC(C#N)c3ccccc3)cc1OC2(C)C,10.1021/jm9803875
7443,Human,7.0,pKi,7.0,Binding,NoneNone,PDSPKiDatabase,393,4.6,S=C(NC1CCCCC1)N1CCN(C(c2ccccc2)c2ccccc2)CC1,None
29472,Human,8.4,pKi,8.4,Binding,BindingaffinitytoCB1receptorBindingaffinitytoCB1receptor,ChEMBL,468,6.4,CC1=CC[C@@H]2[C@@H](C1)c1c(O)cc(C(C)(C)CCCCC(=O)NN3CCCCC3)cc1OC2(C)C,10.1021/jm0610705
114487,Human,7.7,pKi,7.7,Binding,"Inhibitionof[3H]SR-141,716AbindingtohumanCB1receptorexpressedinCHOcellsInhibitionof[3H]SR-141,716AbindingtohumanCB1receptorexpressedinCHOcells",ChEMBL,386,6.2,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@H]1CC=C(CO)C[C@H]21,10.1021/jm049263k
123074,Human,7.2,pKi,7.2,Binding,AntagonistactivityatCB1receptor(unknownorigin)AntagonistactivityatCB1receptor(unknownorigin),ChEMBL,428,5.3,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2)c1-c1ccc(Cl)cc1,10.1007/s00044-012-0418-y
16527,Human,5.8,pKi,5.8,Binding,BindingaffinitywasdeterminedforCannabinoidreceptor1BindingaffinitywasdeterminedforCannabinoidreceptor1,ChEMBL,452,7.8,CCCCCCC(C)(C)c1cc(OC)c2c(c1)OC(C)(C)c1ccc(C(=O)OCCC)cc1-2,10.1021/jm0001572
99131,Human,6.0,pKi,6.0,Binding,AntagonistactivityatCB1receptor(unknownorigin)AntagonistactivityatCB1receptor(unknownorigin),ChEMBL,467,4.6,Cc1c(C(=O)NCCO)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Br)cc1,10.1007/s00044-012-0418-y
123315,Human,4.3,pKi,4.3,Binding,Displacementof[3H]-CP55940fromCB1receptor(unknownorigin)Displacementof[3H]-CP55940fromCB1receptor(unknownorigin),ChEMBL,442,2.5,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1,10.1021/acs.jnatprod.8b00874
15179,Human,6.4,pKi,6.4,Binding,BindingaffinitywasdeterminedforCannabinoidreceptor1BindingaffinitywasdeterminedforCannabinoidreceptor1,ChEMBL,350,7.5,CCCCCCC(C)(C)c1ccc2c(c1)OC(C)(C)c1ccc(C)cc1-2,10.1021/jm0001572
167478,Human,6.7,pKi,6.7,Binding,Displacementof[3H]CP-55940fromhumanrecombinantCB1receptorexpressedinHEK293cellsDisplacementof[3H]CP-55940fromhumanrecombinantCB1receptorexpressedinHEK293cells,ChEMBL,409,7.2,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NCc1ccc(O)cc1,10.1021/jm800807k
119245,Human,7.1,pKi,7.1,Binding,AntagonistactivityatCB1receptor(unknownorigin)AntagonistactivityatCB1receptor(unknownorigin),ChEMBL,443,4.9,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(N)cc1,10.1007/s00044-012-0418-y
29662,Human,9.7,pKi,9.7,Binding,BindingaffinitytoCB1receptorBindingaffinitytoCB1receptor,ChEMBL,381,6.8,CC1=CC[C@@H]2[C@@H](C1)c1c(O)cc(C(C)(C)CCCCCC#N)cc1OC2(C)C,10.1021/jm0610705
196642,Human,5.4,pKi,5.4,Binding,Bindingaffinityofcompoundagainsthumancannabinoidreceptor1inchinesehamsterovarycellsbyusingradioligandCP-55940Bindingaffinityofcompoundagainsthumancannabinoidreceptor1inchinesehamsterovarycellsbyusingradioligandCP-55940,ChEMBL,447,3.4,COc1ccccc1Cn1ccc2c(c1=O)c1cccc(OC)c1n2CCN1CCOCC1,10.1021/jm020329q
197189,Human,6.8,pKi,6.8,Binding,Bindingaffinityofcompoundagainsthumancannabinoidreceptor1inchinesehamsterovarycellsbyusingradioligandCP-55940Bindingaffinityofcompoundagainsthumancannabinoidreceptor1inchinesehamsterovarycellsbyusingradioligandCP-55940,ChEMBL,471,3.3,COc1cccc2c(C(=O)NC(c3ccccc3)c3ccccn3)nn(CCN3CCOCC3)c12,10.1021/jm020329q
109328,Human,7.6,pKi,7.6,Binding,BindingaffinitytoCB1receptor(unknownorigin)BindingaffinitytoCB1receptor(unknownorigin),ChEMBL,440,3.3,COc1cccc2c(C(=O)N[C@@H]3C(C)(C)[C@@H]4CC[C@@]3(C)C4)nn(CCN3CCOCC3)c12,10.1021/jm4005626
6565,Human,8.7,pKi,8.7,Binding,BindingaffinitytoCB1receptorBindingaffinitytoCB1receptor,ChEMBL,446,8,CCCCCCC1(c2cc(O)c3c(c2)OC(C)(C)[C@@H]2CC=C(C)C[C@@H]32)SCCCS1,10.1021/jm0610705
108788,Human,7.2,pKi,7.2,Binding,BindingaffinitytoCB1receptorBindingaffinitytoCB1receptor,ChEMBL,480,9,CCCCCCC1(c2cc(O)c3c(c2)OC(C)(C)[C@@H]2CC=C(C)C[C@@H]32)Sc2ccccc2S1,10.1021/jm0610705
201008,Human,6.4,pKi,6.4,Binding,AntagonistactivityatCB1receptor(unknownorigin)AntagonistactivityatCB1receptor(unknownorigin),ChEMBL,394,4.4,Cc1c(C(=O)NN)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,10.1007/s00044-012-0418-y
7435,Human,9.4,pKi,9.4,Binding,BindingaffinitytoCB1receptorBindingaffinitytoCB1receptor,ChEMBL,396,7.8,CCCCCCC1(c2cc(O)c3c(c2)OC(C)(C)[C@@H]2CC=C(C)C[C@@H]32)CCCC1,10.1021/jm0610705
53990,Human,8.1,pKi,8.1,Binding,Displacementof[3H]CP-559440fromhumanCB1receptorexpressedinHEK293cellsDisplacementof[3H]CP-559440fromhumanCB1receptorexpressedinHEK293cells,ChEMBL,448,5.6,O=C(NN1CCCCC1)c1cc(-c2ccc(Cl)cc2)n(-c2ccc(Cl)cc2Cl)n1,10.1016/j.bmcl.2007.03.011
109823,Human,7.5,pKi,7.5,Binding,BindingaffinitytoCB1receptorBindingaffinitytoCB1receptor,ChEMBL,460,8.4,CCCCCCC1(c2cc(O)c3c(c2)OC(C)(C)[C@@H]2CC=C(C)C[C@@H]32)SC(C)C(C)S1,10.1021/jm0610705
1779,Human,5.7,pKi,5.7,Binding,BindingaffinitytoCB1receptorBindingaffinitytoCB1receptor,ChEMBL,446,4.8,COc1ccc2c(c1)c(CCN1CCOCC1)c(n2C(=O)c1cccc(c1Cl)Cl)C,10.1021/jm801044g
108800,Human,5.8,pKi,5.8,Binding,"Displacementof[3H]CP55,940fromhumanrecombinantCB1receptorexpressedinCHO-K1cellsDisplacementof[3H]CP55,940fromhumanrecombinantCB1receptorexpressedinCHO-K1cells",ChEMBL,350,4.5,O=C1/C(=C/c2cccc(Oc3ccccc3)c2)N=C2SCCCCN12,10.1039/C3MD00394A
89798,Human,9.0,pKi,9.0,Binding,"Displacementof[3H]-CP-55,940fromhumanCB1receptorexpressedinCHOcellmembranesDisplacementof[3H]-CP-55,940fromhumanCB1receptorexpressedinCHOcellmembranes",ChEMBL,394,5,CCCCn1c2c(cc(C(=O)NC(C)(C)c3ccccc3)c1=O)CCCCCC2,10.1016/j.bmc.2013.03.030
130452,Human,7.3,pKi,7.3,Binding,InvitrodisplacementofCP-55940bindingtohumanCB1receptorexpressedinCHOcellsInvitrodisplacementofCP-55940bindingtohumanCB1receptorexpressedinCHOcells,ChEMBL,463,5.3,Cc1c(C(=O)NN2CCCCC2)nc(-c2ccc(Cl)cc2Cl)n1-c1ccc(Cl)cn1,10.1021/jm040843r
67057,Human,6.2,pKi,6.2,Binding,"Inhibitionof[3H]SR-141,716AbindingtohumanCB1receptorexpressedinCHOcellsInhibitionof[3H]SR-141,716AbindingtohumanCB1receptorexpressedinCHOcells",ChEMBL,560,4,C=CCN1C(=O)C(c2ccc(I)cc2)(c2ccc(I)cc2)NC1=S,10.1021/jm049263k
165553,Human,7.6,pKi,7.6,Binding,InvitrodisplacementofCP-55940bindingtohumanCB1receptorexpressedinCHOcellsInvitrodisplacementofCP-55940bindingtohumanCB1receptorexpressedinCHOcells,ChEMBL,526,6.4,O=C(NN1CCCCC1)c1nc(-c2ccc(Cl)cc2Cl)n(-c2ccc(Cl)cc2)c1Br,10.1021/jm040843r
70559,Human,6.1,pKi,6.1,Binding,"Inhibitionof[3H]SR-141,716AbindingtohumanCB1receptorexpressedinCHOcellsInhibitionof[3H]SR-141,716AbindingtohumanCB1receptorexpressedinCHOcells",ChEMBL,576,4.7,CCCCN1C(=O)C(c2ccc(I)cc2)(c2ccc(I)cc2)NC1=S,10.1021/jm049263k
51669,Human,7.6,pKi,7.6,Binding,Displacementof[3H]CP-55940fromhumancannabinoidCB1receptorexpressedinCHOcellsDisplacementof[3H]CP-55940fromhumancannabinoidCB1receptorexpressedinCHOcells,ChEMBL,486,4.8,CN/C(=N\S(=O)(=O)c1ccc(Cl)cc1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1,10.1016/j.bmcl.2010.01.049
48759,Human,7.5,pKi,7.5,Binding,DisplacementofCP-55940bindingfromrecombinanthumancannabinoidreceptor1expressedinCHOcellsDisplacementofCP-55940bindingfromrecombinanthumancannabinoidreceptor1expressedinCHOcells,ChEMBL,520,5.1,C/N=C(\NS(=O)(=O)c1ccc(C(F)(F)F)cc1)N1C[C@H](c2ccccc2)C(c2ccc(Cl)cc2)=N1,10.1021/jm031019q
51727,Human,6.6,pKi,6.6,Binding,DisplacementofCP-55940bindingfromrecombinanthumancannabinoidreceptor1expressedinCHOcellsDisplacementofCP-55940bindingfromrecombinanthumancannabinoidreceptor1expressedinCHOcells,ChEMBL,520,5.4,C/N=C(\NS(=O)(=O)c1ccc(Cl)cc1)N1CC(c2ccc(Cl)cc2)C(c2ccc(Cl)cc2)=N1,10.1021/jm031019q
108807,Human,5.3,pKi,5.3,Binding,"Displacementof[3H]CP55,940fromhumanrecombinantCB1receptorexpressedinCHO-K1cellsDisplacementof[3H]CP55,940fromhumanrecombinantCB1receptorexpressedinCHO-K1cells",ChEMBL,360,2.7,CCOC(=O)COc1cccc(/C=C2\N=C3SCCCCN3C2=O)c1,10.1039/C3MD00394A
134744,Human,7.1,pKi,7.1,Binding,BindingaffinitytoCB1receptorBindingaffinitytoCB1receptor,ChEMBL,392,6.6,CC1=CC[C@@H]2[C@@H](C1)c1c(O)cc(CC3C4CC5CC(C4)CC3C5)cc1OC2(C)C,10.1016/j.bmc.2008.11.059
131016,Human,6.1,pKi,6.1,Binding,InvitrodisplacementofCP-55940bindingtohumanCB1receptorexpressedinCHOcellsInvitrodisplacementofCP-55940bindingtohumanCB1receptorexpressedinCHOcells,ChEMBL,435,6.3,CCN(CC)C(=O)c1nc(-c2ccc(Cl)cc2Cl)n(-c2ccc(Cl)cc2)c1C,10.1021/jm040843r
183264,Human,8.8,pKi,8.8,Binding,NoneNone,PDSPKiDatabase,455,5.2,O=C1c2nn(-c3ccccc3Cl)c(-c3ccc(Cl)cc3)c2OCCN1CC(F)(F)F,None
130671,Human,7.5,pKi,7.5,Binding,Displacementof[3H]CP-55940fromhumanCB1receptorexpressedinCHOcellsDisplacementof[3H]CP-55940fromhumanCB1receptorexpressedinCHOcells,ChEMBL,473,5.5,N#Cc1c(C(=O)NN2CCCCC2)nc(-c2ccc(Cl)cc2Cl)n1-c1ccc(Cl)cc1,10.1016/j.bmcl.2010.03.068
18624,Human,8.8,pKi,8.8,Binding,Displacementof[3H]-CP55940fromhumanCB1expressedininsectSf9membranesDisplacementof[3H]-CP55940fromhumanCB1expressedininsectSf9membranes,ChEMBL,407,4.5,O=C(c1cn2c3c(cccc13)OC[C@H]2C1CCCCC1)N1CCN2CCCC[C@H]2C1,10.1016/j.bmcl.2010.10.061
165253,Human,9.0,pKi,9.0,Binding,Displacementof[3H]SR-141716fromhumanCB1receptortransfectedinHEK293cellsDisplacementof[3H]SR-141716fromhumanCB1receptortransfectedinHEK293cells,ChEMBL,466,5.7,CCc1nc2c(-c3ccc(Cl)cc3)n(-c3ccccc3Cl)nc2c(=O)n1CC(F)(F)F,10.1016/j.bmcl.2005.10.019
49800,Human,6.5,pKi,6.5,Binding,DisplacementofCP-55940bindingfromrecombinanthumancannabinoidreceptor1expressedinCHOcellsDisplacementofCP-55940bindingfromrecombinanthumancannabinoidreceptor1expressedinCHOcells,ChEMBL,520,5.1,C/N=C(\NS(=O)(=O)c1ccc(C(F)(F)F)cc1)N1C[C@@H](c2ccccc2)C(c2ccc(Cl)cc2)=N1,10.1021/jm031019q
59938,Human,7.0,pKi,7.0,Binding,InvitrodisplacementofCP-55940bindingtohumanCB1receptorexpressedinCHOcellsInvitrodisplacementofCP-55940bindingtohumanCB1receptorexpressedinCHOcells,ChEMBL,458,5.3,COc1ccc(-n2c(-c3ccc(Cl)cc3Cl)nc(C(=O)NN3CCCCC3)c2C)cc1,10.1021/jm040843r
52065,Human,6.7,pKi,6.7,Binding,DisplacementofCP-55940bindingfromrecombinanthumancannabinoidreceptor1expressedinCHOcellsDisplacementofCP-55940bindingfromrecombinanthumancannabinoidreceptor1expressedinCHOcells,ChEMBL,470,4.2,C/N=C(\NS(=O)(=O)c1ccc(Cl)cc1)N1CC(c2ccccc2)C(c2ccc(F)cc2)=N1,10.1021/jm031019q
67024,Human,5.7,pKi,5.7,Binding,"Inhibitionof[3H]SR-141,716AbindingtohumanCB1receptorexpressedinCHOcellsInhibitionof[3H]SR-141,716AbindingtohumanCB1receptorexpressedinCHOcells",ChEMBL,426,5.2,O=C1N(Cc2ccccc2)C(=S)NC1(c1ccc(Cl)cc1)c1ccc(Cl)cc1,10.1021/jm049263k
